cnf,solution,abcdsat-2015,berkmin-2003,boehm1-1992,chaff-2001,cryptominisat-2010,glucose-2011,glucose-2012,grasp-1997,kissat-2020,kissat-mab-2021,kissat-mab-hywalk-2022,limmat-2002,lingeling-2013,lingeling-2014,maple-comsps-drup-2016,maple-lcm-disc-cb-dl-v3-2019,maple-lcm-dist-2017,maple-lcm-dist-cb-2018,minisat-2006,minisat-2008,precosat-2009,rsat-2007,satelite-gti-2005,zchaff-2004
partial-10-13-s,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,254.33,4948.15,FAILED,1778.99,763.20,1013.39,FAILED,FAILED,FAILED,538.61,FAILED,2853.33,FAILED,FAILED,FAILED,2651.30,FAILED,FAILED,FAILED
partial-10-15-s,SATISFIABLE,2405.40,FAILED,FAILED,FAILED,743.14,2556.65,327.49,FAILED,3385.02,94.29,90.68,FAILED,1933.27,529.15,378.79,2641.67,1858.25,432.20,FAILED,734.87,776.20,FAILED,FAILED,FAILED
partial-10-17-s,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1411.16,1182.38,FAILED,FAILED,FAILED,4215.34,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
partial-5-11-u,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
post-c32s-gcdm16-23,UNSATISFIABLE,23.47,2192.15,FAILED,FAILED,104.99,78.10,48.45,FAILED,31.98,33.50,30.02,FAILED,77.81,83.66,273.29,116.42,178.18,200.08,217.46,104.13,45.77,275.33,383.53,1349.13
post-cbmc-zfcp-2.8-u2-noholes,SATISFIABLE,33.78,FAILED,FAILED,3323.01,36.25,26.06,30.62,FAILED,23.56,23.89,24.62,165.17,131.81,201.00,65.04,68.05,68.69,66.39,25.95,56.90,FAILED,39.76,FAILED,FAILED
q_query_3_L150_coli.sat,UNSATISFIABLE,355.31,FAILED,FAILED,FAILED,264.91,71.29,60.22,FAILED,179.40,179.85,174.24,FAILED,360.23,455.95,76.40,262.35,482.44,251.59,561.82,132.54,470.03,176.72,550.97,FAILED
q_query_3_L70_coli.sat,SATISFIABLE,71.79,FAILED,FAILED,FAILED,158.12,43.56,32.02,FAILED,31.83,24.31,24.35,FAILED,146.48,168.98,55.02,108.41,92.10,144.21,263.86,35.30,126.90,181.77,95.47,FAILED
q_query_3_l46_lambda,UNSATISFIABLE,101.69,FAILED,FAILED,1766.89,215.67,93.30,126.32,FAILED,62.89,120.60,120.43,FAILED,246.35,479.85,82.81,118.82,101.89,99.53,307.97,96.94,165.28,283.74,171.44,FAILED
rand_net60-25-10.shuffled,UNSATISFIABLE,0.16,9.59,FAILED,FAILED,33.05,10.39,3.55,FAILED,0.75,0.85,0.77,FAILED,0.05,0.05,1.66,11.38,11.60,10.82,27.69,3.35,1.00,20.72,30.84,906.02
rand_net60-30-1.shuffled,UNSATISFIABLE,0.24,0.19,FAILED,0.99,0.27,0.18,0.18,72.61,0.51,0.50,0.48,1.03,0.05,0.05,0.18,1.73,1.54,1.59,0.27,0.12,0.21,0.32,0.24,0.35
rand_net60-40-10.shuffled,UNSATISFIABLE,0.30,644.36,FAILED,FAILED,272.73,505.99,230.25,FAILED,5.39,5.56,6.39,FAILED,0.07,0.06,122.03,35.05,30.03,31.52,1470.70,1675.93,26.94,FAILED,949.94,FAILED
rand_net70-60-10.shuffled,UNSATISFIABLE,1.13,FAILED,FAILED,FAILED,541.31,FAILED,496.77,FAILED,33.91,48.06,49.26,FAILED,0.14,0.14,217.22,57.06,73.91,70.65,FAILED,1215.79,455.92,FAILED,FAILED,FAILED
rbcl_xits_08_UNSAT,UNSATISFIABLE,1206.26,FAILED,FAILED,FAILED,FAILED,4450.35,FAILED,FAILED,1000.14,1201.86,1210.83,FAILED,FAILED,FAILED,731.63,1690.02,853.43,828.84,FAILED,1475.94,2197.55,FAILED,FAILED,FAILED
rbcl_xits_09_UNKNOWN,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
rbcl_xits_15_SAT,SATISFIABLE,2.04,0.16,FAILED,0.19,14.29,5.44,0.64,1.99,0.69,0.87,3.14,0.08,0.66,1.27,0.75,8.33,9.79,8.72,1.77,0.91,1.33,0.85,0.94,0.16
rbcl_xits_18_SAT,SATISFIABLE,2.82,0.12,FAILED,0.31,1.02,74.60,0.92,3.25,0.31,0.43,0.34,0.12,0.71,1.64,1.24,11.54,13.40,12.72,1.89,1.35,1.16,0.98,0.72,0.18
rovers1_ks99i.renamed-as.sat05-3971,SATISFIABLE,0.04,0.03,0.01,0.01,0.02,0.14,0.07,0.02,0.01,0.01,0.01,0.01,0.08,0.06,0.02,0.01,0.01,0.02,0.41,0.01,0.02,0.04,0.03,0.01
rpoc_xits_09_UNSAT,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3382.96,FAILED,4787.40,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sha0_36_5,SATISFIABLE,1904.86,FAILED,FAILED,FAILED,197.65,FAILED,406.77,FAILED,180.16,154.09,23.17,FAILED,107.65,484.66,FAILED,388.10,70.48,1170.99,28.15,597.26,FAILED,991.20,84.17,FAILED
slp-synthesis-aes-bottom12,UNSATISFIABLE,15.51,2137.63,FAILED,33.18,166.04,687.77,59.67,FAILED,56.60,14.26,18.00,FAILED,166.91,241.24,153.37,37.79,164.81,32.99,266.75,270.74,323.71,134.27,633.77,FAILED
slp-synthesis-aes-bottom13,UNSATISFIABLE,108.75,FAILED,FAILED,FAILED,29.75,415.82,673.97,FAILED,27.11,112.57,26.76,FAILED,2287.71,FAILED,932.85,350.27,1483.77,100.81,875.74,4707.79,169.33,FAILED,1383.12,FAILED
slp-synthesis-aes-bottom14,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,1746.04,FAILED,4071.49,FAILED,71.19,261.27,125.78,FAILED,FAILED,FAILED,4549.64,2362.50,2000.17,3804.29,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom15,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,3879.19,FAILED,FAILED,FAILED,709.16,1071.91,1540.62,FAILED,FAILED,FAILED,FAILED,4671.15,FAILED,2131.60,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom16,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3621.32,4764.08,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom17,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom18,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom19,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom20,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom21,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom22,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom23,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom24,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom25,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom26,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-top21,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2951.94,2984.81,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-top22,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-top23,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2112.49,286.99,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3032.55,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-top24,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,298.34,150.93,288.61,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4980.70,FAILED,FAILED
slp-synthesis-aes-top25,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,124.00,83.86,127.00,FAILED,FAILED,FAILED,FAILED,1018.08,FAILED,2050.23,1388.37,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-top26,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,2803.94,FAILED,FAILED,427.50,89.66,71.90,FAILED,FAILED,FAILED,FAILED,1716.37,608.26,972.54,842.84,1319.46,FAILED,4079.26,3136.46,FAILED
slp-synthesis-aes-top28,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,65.85,130.54,33.10,FAILED,3888.49,FAILED,351.63,2020.84,2229.48,FAILED,439.68,808.84,FAILED,FAILED,551.56,FAILED
slp-synthesis-aes-top29,SATISFIABLE,3485.16,FAILED,FAILED,FAILED,FAILED,4286.13,FAILED,FAILED,41.95,117.58,61.62,FAILED,FAILED,FAILED,401.14,294.28,778.42,454.02,199.40,357.84,1261.49,881.08,256.02,FAILED
slp-synthesis-aes-top30,SATISFIABLE,FAILED,FAILED,FAILED,2461.99,FAILED,4937.17,FAILED,FAILED,44.99,32.97,40.11,FAILED,294.75,FAILED,692.33,307.96,184.90,173.84,479.31,660.97,3317.29,697.89,628.37,FAILED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1860.67,2328.15,2352.69,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin,SATISFIABLE,3.86,10.94,FAILED,19.05,9.64,3.67,3.12,31.57,4.00,3.43,3.51,0.84,9.04,10.30,1.60,1.96,1.83,1.84,1.74,1.80,3.66,3.35,4.06,5.32
smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin,SATISFIABLE,4.39,12.82,44.38,34.12,20.17,4.06,4.63,56.66,5.01,6.92,5.66,1.10,11.76,15.11,2.13,2.37,2.26,2.12,2.02,2.21,4.87,4.93,3.92,8.94
smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin,SATISFIABLE,6.46,9.26,FAILED,16.48,3.47,3.90,2.55,33.97,1.03,0.41,0.41,0.97,7.40,5.48,2.48,2.80,2.71,2.54,11.45,1.97,2.96,3.47,2.65,4.13
smtlib-qfbv-aigs-countbits128-tseitin,UNSATISFIABLE,2535.51,FAILED,FAILED,FAILED,33.30,FAILED,2703.84,FAILED,1686.58,1924.47,2108.66,FAILED,FAILED,FAILED,FAILED,3072.22,4323.12,4888.57,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin,UNSATISFIABLE,0.31,FAILED,FAILED,FAILED,18.58,0.44,0.32,FAILED,2.21,2.15,2.46,FAILED,2.08,1.30,1.11,0.55,0.52,0.49,FAILED,FAILED,0.51,0.47,0.42,FAILED
smtlib-qfbv-aigs-lfsr_004_127_112-tseitin,UNSATISFIABLE,24.82,85.66,FAILED,1293.54,1813.35,958.20,975.28,FAILED,9.00,25.77,25.57,FAILED,53.11,28.71,4.54,14.58,14.64,13.74,6.41,4.91,87.13,1173.79,1365.08,983.59
smtlib-qfbv-aigs-lfsr_008_063_080-tseitin,UNSATISFIABLE,107.11,526.22,FAILED,FAILED,97.43,137.38,118.24,FAILED,54.26,51.81,54.23,FAILED,30.13,30.84,16.58,22.79,33.06,35.12,FAILED,14.58,94.22,196.44,FAILED,4389.62
smtlib-qfbv-aigs-lfsr_008_079_112-tseitin,UNSATISFIABLE,162.81,668.03,FAILED,FAILED,51.12,278.92,266.08,FAILED,67.72,80.66,80.50,FAILED,71.50,46.89,52.48,38.17,52.72,76.71,200.37,21.18,43.49,448.23,FAILED,3981.06
smtlib-qfbv-aigs-nlzbe256-tseitin,UNSATISFIABLE,64.71,59.06,FAILED,115.83,34.14,22.35,22.25,FAILED,39.42,41.32,41.37,FAILED,27.16,46.56,34.51,44.25,45.47,43.84,14.89,15.44,26.98,35.12,17.22,71.85
smtlib-qfbv-aigs-rfunit_flat-64-tseitin,SATISFIABLE,FAILED,1.12,696.59,20.33,5.76,16.35,17.18,975.41,0.96,0.41,0.36,2.02,8.72,8.21,1.61,1.68,1.88,1.66,1.10,0.88,2.85,17.42,18.85,1.16
smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,1265.73,565.45,FAILED,17.27,18.79,19.29,FAILED,1195.00,4.36,1.48,1.79,1.53,1.52,1.29,1.42,5.42,FAILED,FAILED,FAILED
smtlib-qfbv-aigs-src_wget_vc18517-tseitin,SATISFIABLE,11.13,15.85,FAILED,11.23,35.07,2.66,2.70,FAILED,3.05,3.95,3.66,77.33,34.32,26.41,2.21,17.21,24.50,21.07,1.61,1.62,4.58,5.04,4.29,873.68
smulo064,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-sequential-p145-microban-sequential.030-NOTKNOWN,UNSATISFIABLE,267.36,465.84,FAILED,3539.90,140.67,100.96,66.82,FAILED,287.04,315.98,431.47,3755.17,293.99,101.40,348.33,247.25,340.06,287.35,782.52,258.21,42.54,421.63,1349.09,FAILED
sokoban-sequential-p145-microban-sequential.040-NOTKNOWN,UNSATISFIABLE,2097.13,FAILED,FAILED,FAILED,3771.93,2608.67,2200.24,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2298.93,FAILED,1059.30,1110.87,1330.86,FAILED,FAILED,676.87,FAILED,FAILED,FAILED
sokoban-sequential-p145-microban-sequential.050-NOTKNOWN,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2603.00,FAILED,FAILED,FAILED,FAILED,FAILED,4567.57,4886.26,FAILED,FAILED,FAILED,1764.28,FAILED,FAILED,FAILED
sokoban-sequential-p145-microban-sequential.060-NOTKNOWN,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1462.70,FAILED,FAILED,FAILED
sokoban-sequential-p145-microban-sequential.070-NOTKNOWN,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3615.64,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-sequential-p145-microban-sequential.080-SAT,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sortnet-7-ipc5-h15-unsat,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sortnet-8-ipc5-h19-sat,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2427.82,2276.65,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
total-10-17-u,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,3711.67,4140.29,FAILED,FAILED,1191.72,1489.36,1228.83,FAILED,FAILED,4643.10,FAILED,2196.40,1696.14,1705.59,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
traffic_3_uc_sat,SATISFIABLE,49.86,FAILED,FAILED,90.43,68.06,331.53,30.58,FAILED,77.63,143.24,47.37,3208.16,844.77,280.04,109.87,185.78,239.36,242.17,683.79,167.62,239.59,154.49,173.79,3067.80
traffic_3b_unknown,UNSATISFIABLE,293.27,818.34,FAILED,FAILED,102.70,123.70,186.37,FAILED,242.33,288.97,299.10,FAILED,373.16,233.94,144.96,287.57,221.36,210.55,470.70,408.10,489.84,433.58,562.34,FAILED
traffic_b_unsat,UNSATISFIABLE,367.98,676.75,FAILED,FAILED,99.71,118.32,173.07,FAILED,213.01,288.57,302.64,FAILED,347.71,290.31,131.48,223.98,211.09,183.03,369.51,421.32,398.11,311.38,419.74,4803.96
traffic_f_unknown,UNSATISFIABLE,334.74,579.36,FAILED,FAILED,104.65,114.06,163.13,FAILED,224.26,297.75,297.43,FAILED,364.00,257.82,131.00,274.71,203.85,199.82,358.33,369.00,446.47,350.92,371.25,FAILED
traffic_fb_unknown,UNSATISFIABLE,299.78,570.04,FAILED,FAILED,110.22,115.82,172.47,FAILED,230.21,287.61,293.92,FAILED,354.74,270.47,132.22,273.99,203.88,222.43,462.07,346.17,408.28,335.53,414.36,FAILED
traffic_kkb_unknown,UNSATISFIABLE,358.62,628.60,FAILED,FAILED,103.51,119.32,170.64,FAILED,211.36,285.71,291.40,3835.97,359.71,273.16,141.60,218.70,205.82,176.67,393.25,448.60,446.20,313.24,436.00,FAILED
traffic_pcb_unknown,UNSATISFIABLE,577.25,588.36,FAILED,FAILED,93.41,117.22,172.35,FAILED,237.93,298.32,303.27,FAILED,371.93,271.70,131.34,263.13,193.24,211.17,356.96,441.81,434.25,296.22,414.21,FAILED
traffic_r_sat,SATISFIABLE,112.15,FAILED,FAILED,312.12,12.34,7.00,9.66,FAILED,6.18,16.33,16.28,361.38,12.70,15.67,12.93,45.57,37.41,35.09,20.00,9.61,60.80,10.19,8.34,FAILED
traffic_r_uc_sat,SATISFIABLE,2174.71,FAILED,FAILED,2156.99,124.09,46.33,819.68,FAILED,142.89,194.14,141.45,FAILED,362.88,873.07,160.85,364.70,252.04,210.13,FAILED,155.14,FAILED,1143.80,FAILED,FAILED
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT,SATISFIABLE,52.16,FAILED,FAILED,FAILED,FAILED,240.92,101.51,FAILED,2227.43,112.48,162.02,FAILED,240.87,469.57,524.11,673.15,791.54,2332.63,1903.83,796.87,127.77,858.87,FAILED,FAILED
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN,SATISFIABLE,1085.97,FAILED,FAILED,FAILED,FAILED,493.32,2683.92,FAILED,3043.02,756.30,666.82,FAILED,2844.59,341.98,624.50,1002.95,1905.51,1047.01,FAILED,3319.11,2049.50,FAILED,FAILED,FAILED
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN,SATISFIABLE,1086.08,FAILED,FAILED,FAILED,FAILED,589.42,541.02,FAILED,2803.59,2490.08,609.25,FAILED,FAILED,FAILED,2388.28,2590.47,FAILED,FAILED,FAILED,1234.82,1955.05,FAILED,FAILED,FAILED
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT,SATISFIABLE,4944.26,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2613.32,1517.91,FAILED,FAILED,FAILED,FAILED,2448.72,2406.60,FAILED,FAILED,1320.95,1888.59,FAILED,FAILED,FAILED
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN,SATISFIABLE,4244.85,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3006.17,1983.71,1374.64,FAILED,FAILED,FAILED,2282.63,1634.26,2229.27,1945.88,FAILED,FAILED,3432.12,FAILED,FAILED,FAILED
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2036.35,1049.15,FAILED,FAILED,FAILED,FAILED,2345.39,FAILED,2205.85,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2706.14,1403.59,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT,SATISFIABLE,566.66,FAILED,FAILED,FAILED,3183.10,361.57,272.23,FAILED,57.40,468.31,99.21,FAILED,2193.95,1586.54,498.17,561.51,2004.53,1793.45,FAILED,2828.31,575.29,2699.01,FAILED,873.77
valves-gates-1-k617-unsat.shuffled-as.sat03-412,UNSATISFIABLE,2227.15,FAILED,FAILED,FAILED,FAILED,2555.24,2167.52,FAILED,1463.20,2055.71,1902.93,FAILED,4752.65,3714.18,FAILED,FAILED,4568.52,FAILED,FAILED,2896.05,3726.62,FAILED,4365.06,FAILED
vda_gr_rcs_w9.shuffled,SATISFIABLE,2.76,0.04,3.65,0.28,0.41,0.63,0.53,3.27,0.10,0.10,0.10,0.28,0.29,0.88,0.69,16.20,13.22,16.83,0.54,0.67,0.70,0.75,0.38,0.14
velev-npe-1.0-9dlx-b71,SATISFIABLE,3722.41,FAILED,FAILED,FAILED,FAILED,542.00,16.02,FAILED,601.61,1608.90,1156.69,FAILED,378.02,66.91,897.59,1109.64,2753.81,531.15,1629.01,65.68,995.60,110.11,FAILED,FAILED
velev-pipe-o-uns-1.0-7,UNSATISFIABLE,101.33,237.97,FAILED,FAILED,271.26,180.54,107.84,FAILED,90.39,106.27,96.70,FAILED,151.22,133.45,2703.44,190.65,2585.65,2731.93,FAILED,633.14,114.47,1944.74,FAILED,1190.77
velev-pipe-o-uns-1.1-6,UNSATISFIABLE,25.83,16.12,FAILED,FAILED,124.46,1457.94,76.64,FAILED,17.69,18.41,18.05,FAILED,28.62,50.82,2509.94,41.35,2524.37,2563.74,FAILED,1286.56,34.39,331.24,FAILED,46.72
velev-pipe-sat-1.0-b9,SATISFIABLE,11.03,1892.81,FAILED,FAILED,12.54,2.42,2.50,FAILED,68.27,37.28,31.34,FAILED,36.10,68.73,69.96,164.21,2572.15,2572.32,3.35,75.78,47.29,7.64,91.84,3825.20
velev-vliw-uns-4.0-9-i1,UNSATISFIABLE,1012.30,2421.57,FAILED,FAILED,1430.25,876.22,908.15,FAILED,772.41,885.61,928.84,FAILED,1540.35,2686.09,2935.93,1342.97,2800.08,2874.19,FAILED,FAILED,4538.26,FAILED,FAILED,FAILED
vmpc_25.renamed-as.sat05-1913,SATISFIABLE,3.80,395.99,FAILED,565.60,15.40,5.17,5.06,FAILED,90.26,16.87,17.04,769.22,56.95,98.36,6.17,17.15,20.16,27.59,67.81,4.99,68.11,30.93,143.03,17.12
vmpc_29.renamed-as.sat05-1916,SATISFIABLE,70.96,4334.00,FAILED,FAILED,520.74,1180.95,131.07,FAILED,1797.10,FAILED,287.72,FAILED,585.64,3486.73,232.17,527.37,355.63,73.14,FAILED,313.75,1742.89,4279.19,4344.70,FAILED
vmpc_32.renamed-as.sat05-1919,SATISFIABLE,202.55,FAILED,FAILED,FAILED,1168.44,1751.69,821.10,FAILED,FAILED,FAILED,1099.39,FAILED,4291.79,FAILED,414.58,198.82,37.21,1881.35,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vmpc_34.renamed-as.sat05-1926,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,2389.44,3920.12,783.71,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1999.65,553.87,1728.99,779.15,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vmpc_35.renamed-as.sat05-1921,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,0.57,0.47,0.46,FAILED,FAILED,234.14,FAILED,FAILED,FAILED,733.86,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vmpc_36.renamed-as.sat05-1922,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,168.71,FAILED,831.03,1329.12,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
